asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included,inferred_family,classification,reason,recommended_palette,recommended_layer,recommended_z_index,recommended_tileset_handling,recommended_tilemap_layer,collision_disabled,notes,tile_preview_width,tile_preview_height,visible_alpha_bbox,transparent_percentage,coverage_percentage,palette_name,tile_id,source_region,classification_before_tileset_creation,post_creation_quality_classification,quality_reason,recommended_action,quality_warning,review_inspection_passes
pvg_neon_sign_billboard4_7_ecd9ce86,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard4_7.png,Billboard4_7.png,NEON_SIGN,sign_billboard,65,225,54,224,27.9,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,65,225,"[5, 1, 59, 225]",27.9,72.1,prop_sign,prop_sign_Billboard4_7_ecd9ce,"[0, 0, 65, 225]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard19_5_c0cce52f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard19_5.png,Billboard19_5.png,NEON_SIGN,sign_billboard,198,371,186,366,39.15,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,198,371,"[6, 1, 192, 367]",39.15,60.85,prop_sign,prop_sign_Billboard19_5_c0cce5,"[0, 0, 198, 371]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_shopsign1_1_0ecfa55d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_1.png,ShopSign1_1.png,NEON_SIGN,sign_billboard,83,195,78,191,28.54,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,83,195,"[0, 3, 78, 194]",28.54,71.46,prop_sign,prop_sign_ShopSign1_1_0ecfa5,"[0, 0, 83, 195]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard4_1_0f768176,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard4_1.png,Billboard4_1.png,NEON_SIGN,sign_billboard,107,198,98,193,29.5,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,107,198,"[4, 4, 102, 197]",29.5,70.5,prop_sign,prop_sign_Billboard4_1_0f7681,"[0, 0, 107, 198]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_sign9_1_cbd4274e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sign9_1.png,Sign9_1.png,NEON_SIGN,sign_billboard,60,94,58,90,26.77,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,60,94,"[1, 3, 59, 93]",26.77,73.23,prop_sign,prop_sign_Sign9_1_cbd427,"[0, 0, 60, 94]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard39_3_63ec3df0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard39_3.png,Billboard39_3.png,NEON_SIGN,sign_billboard,139,203,131,195,31.84,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,139,203,"[4, 5, 135, 200]",31.84,68.16,prop_sign,prop_sign_Billboard39_3_63ec3d,"[0, 0, 139, 203]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_unknown_review_clutter10_3_fd7b3aeb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Clutter10_3.png,Clutter10_3.png,UNKNOWN_REVIEW,review,135,77,134,73,29.01,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,135,77,"[1, 2, 135, 75]",29.01,70.99,prop_sign,prop_sign_Clutter10_3_fd7b3a,"[0, 0, 135, 77]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_shopsign1_3_0b1990ce,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_3.png,ShopSign1_3.png,NEON_SIGN,sign_billboard,83,197,77,191,30.01,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,83,197,"[6, 3, 83, 194]",30.01,69.99,prop_sign,prop_sign_ShopSign1_3_0b1990,"[0, 0, 83, 197]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_unknown_review_satelitedishes1_4_ccc97ea7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SateliteDishes1_4.png,SateliteDishes1_4.png,UNKNOWN_REVIEW,review,177,165,174,155,32.49,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,177,165,"[1, 4, 175, 159]",32.49,67.51,prop_sign,prop_sign_SateliteDishes1_4_ccc97e,"[0, 0, 177, 165]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_unknown_review_clutter6_6_f28bfeeb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Clutter6_6.png,Clutter6_6.png,UNKNOWN_REVIEW,review,80,71,79,70,28.54,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,80,71,"[0, 1, 79, 71]",28.54,71.46,prop_sign,prop_sign_Clutter6_6_f28bfe,"[0, 0, 80, 71]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard24_1_ba058a1b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard24_1.png,Billboard24_1.png,NEON_SIGN,sign_billboard,199,44,196,38,29.05,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,199,44,"[3, 5, 199, 43]",29.05,70.95,prop_sign,prop_sign_Billboard24_1_ba058a,"[0, 0, 199, 44]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard34_2_1455181d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard34_2.png,Billboard34_2.png,NEON_SIGN,sign_billboard,43,234,36,233,29.32,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,43,234,"[4, 1, 40, 234]",29.32,70.68,prop_sign,prop_sign_Billboard34_2_145518,"[0, 0, 43, 234]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard3_4_7f117c08,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard3_4.png,Billboard3_4.png,NEON_SIGN,sign_billboard,42,310,35,308,29.92,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,42,310,"[3, 1, 38, 309]",29.92,70.08,prop_sign,prop_sign_Billboard3_4_7f117c,"[0, 0, 42, 310]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard25_3_1e44e359,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard25_3.png,Billboard25_3.png,NEON_SIGN,sign_billboard,189,79,181,70,30.4,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,189,79,"[5, 6, 186, 76]",30.4,69.6,prop_sign,prop_sign_Billboard25_3_1e44e3,"[0, 0, 189, 79]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard22_3_de909192,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard22_3.png,Billboard22_3.png,NEON_SIGN,sign_billboard,292,92,283,87,32.82,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,292,92,"[5, 3, 288, 90]",32.82,67.18,prop_sign,prop_sign_Billboard22_3_de9091,"[0, 0, 292, 92]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_sign9_3_888418c6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sign9_3.png,Sign9_3.png,NEON_SIGN,sign_billboard,64,94,58,91,30.12,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,64,94,"[3, 2, 61, 93]",30.12,69.88,prop_sign,prop_sign_Sign9_3_888418,"[0, 0, 64, 94]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard2_2_1b74ca8d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard2_2.png,Billboard2_2.png,NEON_SIGN,sign_billboard,44,310,35,308,31.28,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,44,310,"[5, 1, 40, 309]",31.28,68.72,prop_sign,prop_sign_Billboard2_2_1b74ca,"[0, 0, 44, 310]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard6_1_fc43fbc2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard6_1.png,Billboard6_1.png,NEON_SIGN,sign_billboard,76,211,65,205,31.93,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,76,211,"[6, 4, 71, 209]",31.93,68.07,prop_sign,prop_sign_Billboard6_1_fc43fb,"[0, 0, 76, 211]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard13_3_9900f770,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard13_3.png,Billboard13_3.png,NEON_SIGN,sign_billboard,127,46,119,40,30.31,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,127,46,"[3, 4, 122, 44]",30.31,69.69,prop_sign,prop_sign_Billboard13_3_9900f7,"[0, 0, 127, 46]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard17_7_aa0401f9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard17_7.png,Billboard17_7.png,NEON_SIGN,sign_billboard,68,202,62,199,31.97,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,68,202,"[5, 2, 67, 201]",31.97,68.03,prop_sign,prop_sign_Billboard17_7_aa0401,"[0, 0, 68, 202]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard3_2_98f2ecaf,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard3_2.png,Billboard3_2.png,NEON_SIGN,sign_billboard,43,309,34,308,31.63,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,43,309,"[3, 0, 37, 308]",31.63,68.37,prop_sign,prop_sign_Billboard3_2_98f2ec,"[0, 0, 43, 309]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard5_6_5aff7378,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard5_6.png,Billboard5_6.png,NEON_SIGN,sign_billboard,59,242,52,239,32.28,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,59,242,"[2, 1, 54, 240]",32.28,67.72,prop_sign,prop_sign_Billboard5_6_5aff73,"[0, 0, 59, 242]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard5_8_ef3598c4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard5_8.png,Billboard5_8.png,NEON_SIGN,sign_billboard,58,246,52,240,32.39,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,58,246,"[6, 3, 58, 243]",32.39,67.61,prop_sign,prop_sign_Billboard5_8_ef3598,"[0, 0, 58, 246]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_sign8_7_a457b9c9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sign8_7.png,Sign8_7.png,NEON_SIGN,sign_billboard,46,164,42,162,31.26,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,46,164,"[3, 1, 45, 163]",31.26,68.74,prop_sign,prop_sign_Sign8_7_a457b9,"[0, 0, 46, 164]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_directionsign2_1_3bae30de,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/DirectionSign2_1.png,DirectionSign2_1.png,NEON_SIGN,sign_billboard,74,26,69,24,30.41,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,74,26,"[1, 1, 70, 25]",30.41,69.59,prop_sign,prop_sign_DirectionSign2_1_3bae30,"[0, 0, 74, 26]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_billboard2_4_39fc2c73,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard2_4.png,Billboard2_4.png,NEON_SIGN,sign_billboard,44,310,35,308,32.43,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,44,310,"[4, 1, 39, 309]",32.43,67.57,prop_sign,prop_sign_Billboard2_4_39fc2c,"[0, 0, 44, 310]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_directionsign4_3_fe5cc3b6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/DirectionSign4_3.png,DirectionSign4_3.png,NEON_SIGN,sign_billboard,71,27,68,24,30.62,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,71,27,"[2, 1, 70, 25]",30.62,69.38,prop_sign,prop_sign_DirectionSign4_3_fe5cc3,"[0, 0, 71, 27]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
pvg_neon_sign_directionsign2_3_ef598d02,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/DirectionSign2_3.png,DirectionSign2_3.png,NEON_SIGN,sign_billboard,73,27,69,24,31.0,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,prop_sign,SINGLE_TILE_SPRITE,Sign/pipe/kiosk/environment object is practical enough as a paint tile.,prop_sign,DecorationLayer,-60,Add as one paintable prop/sign tile.,PropSignTileMapLayer / ArtRoot/World/DecorationLayer,True,Derived from catalog; no user-pasted asset list required.,73,27,"[1, 1, 70, 25]",31.0,69.0,prop_sign,prop_sign_DirectionSign2_3_ef598d,"[0, 0, 73, 27]",SINGLE_TILE_SPRITE,READY_TO_PAINT,Readable prop/sign object practical as a paint tile.,keep in production palette,,1
